,Canopytemp
Datetime,
16/01/2016 20:05,22.88
16/01/2016 20:10,22.73
16/01/2016 20:15,22.73
16/01/2016 20:20,22.83
16/01/2016 20:25,22.78
16/01/2016 20:30,22.69
16/01/2016 20:35,22.54
16/01/2016 20:40,22.58
16/01/2016 20:45,22.53
16/01/2016 20:50,22.15
16/01/2016 20:55,21.99
16/01/2016 21:00,22.02
16/01/2016 21:05,22.39
16/01/2016 21:10,21.53
16/01/2016 21:15,21.44
16/01/2016 21:20,21.33
16/01/2016 21:25,21.24
16/01/2016 21:30,21.12
16/01/2016 21:35,21.05
16/01/2016 21:40,21
16/01/2016 21:45,20.94
16/01/2016 21:50,20.9
16/01/2016 21:55,20.85
16/01/2016 22:00,20.74
16/01/2016 22:05,20.7
16/01/2016 22:10,20.61
16/01/2016 22:15,20.6
16/01/2016 22:20,20.45
16/01/2016 22:25,20.26
16/01/2016 22:30,20.18
16/01/2016 22:35,20.04
16/01/2016 22:40,19.83
16/01/2016 22:45,19.69
16/01/2016 22:50,19.47
16/01/2016 22:55,19.3
16/01/2016 23:00,19.14
16/01/2016 23:05,19.06
16/01/2016 23:10,18.97
16/01/2016 23:15,18.98
16/01/2016 23:20,18.95
16/01/2016 23:25,18.84
16/01/2016 23:30,18.6
16/01/2016 23:35,18.53
16/01/2016 23:40,18.48
16/01/2016 23:45,18.41
16/01/2016 23:50,18.33
16/01/2016 23:55,18.19
17/01/2016 0:00,18.21
17/01/2016 0:05,18.02
17/01/2016 0:10,18.06
17/01/2016 0:15,18.34
17/01/2016 0:20,18.42
17/01/2016 0:25,18.57
17/01/2016 0:30,18.84
17/01/2016 0:35,19
17/01/2016 0:40,19.07
17/01/2016 0:45,18.9
17/01/2016 0:50,18.72
17/01/2016 0:55,18.6
17/01/2016 1:00,18.48
17/01/2016 1:05,18.34
17/01/2016 1:10,18.26
17/01/2016 1:15,18.15
17/01/2016 1:20,17.97
17/01/2016 1:25,17.79
17/01/2016 1:30,17.74
17/01/2016 1:35,17.77
17/01/2016 1:40,17.96
17/01/2016 1:45,18.25
17/01/2016 1:50,18.36
17/01/2016 1:55,18.35
17/01/2016 2:00,18.35
17/01/2016 2:05,18.32
17/01/2016 2:10,18.31
17/01/2016 2:20,18.12
17/01/2016 2:25,17.81
17/01/2016 2:30,17.54
17/01/2016 2:35,17.35
17/01/2016 2:40,17.35
17/01/2016 2:45,17.12
17/01/2016 2:50,16.89
17/01/2016 2:55,16.61
17/01/2016 3:05,16.34
17/01/2016 3:10,16.38
17/01/2016 3:15,16.32
17/01/2016 3:20,16.4
17/01/2016 3:25,16.37
17/01/2016 3:30,16.37
17/01/2016 3:35,16.2
17/01/2016 3:40,16.17
17/01/2016 3:50,15.97
17/01/2016 3:55,15.84
17/01/2016 4:00,15.98
17/01/2016 4:05,15.91
17/01/2016 4:10,16.07
17/01/2016 4:15,16.11
17/01/2016 4:20,16.08
17/01/2016 4:25,15.93
17/01/2016 4:35,16.11
17/01/2016 4:40,16.14
17/01/2016 4:50,15.73
17/01/2016 4:55,15.56
17/01/2016 5:00,15.57
17/01/2016 5:05,15.52
17/01/2016 5:10,15.75
17/01/2016 5:15,15.79
17/01/2016 5:20,15.97
17/01/2016 5:25,16.12
17/01/2016 5:30,16.05
17/01/2016 5:35,15.68
17/01/2016 5:40,15.63
17/01/2016 5:45,15.88
17/01/2016 5:50,15.84
17/01/2016 5:55,15.58
17/01/2016 6:00,15.56
17/01/2016 6:05,15.39
17/01/2016 6:10,15.37
17/01/2016 6:15,15.43
17/01/2016 6:20,15.5
17/01/2016 6:25,15.38
17/01/2016 6:30,15.6
17/01/2016 6:35,15.5
17/01/2016 6:40,15.52
17/01/2016 6:45,15.63
17/01/2016 6:50,15.91
17/01/2016 6:55,16.25
17/01/2016 7:00,16.46
17/01/2016 7:05,16.81
17/01/2016 7:10,17.16
17/01/2016 7:15,17.62
17/01/2016 7:20,17.87
17/01/2016 7:25,18.14
17/01/2016 7:30,18.3
17/01/2016 7:35,18.65
17/01/2016 7:40,19.07
17/01/2016 7:45,19.46
17/01/2016 7:50,19.62
17/01/2016 7:55,19.87
17/01/2016 8:00,20.08
17/01/2016 8:05,20.68
17/01/2016 8:10,20.47
17/01/2016 8:15,20.51
17/01/2016 8:20,20.75
17/01/2016 8:25,21.42
17/01/2016 8:30,21.56
17/01/2016 8:35,21.77
17/01/2016 8:40,22.32
17/01/2016 8:45,22.61
17/01/2016 8:50,23.25
17/01/2016 8:55,23.3
17/01/2016 9:00,23.83
17/01/2016 9:05,24.3
17/01/2016 9:10,25.09
17/01/2016 9:15,25.05
17/01/2016 9:20,25.76
17/01/2016 9:25,26.64
17/01/2016 9:30,26.18
17/01/2016 9:35,26.2
17/01/2016 9:40,27.25
17/01/2016 9:45,26.65
17/01/2016 9:50,27.74
17/01/2016 9:55,26.74
17/01/2016 10:00,27.6
17/01/2016 10:05,28.62
17/01/2016 10:10,28.5
17/01/2016 10:15,29.35
17/01/2016 10:20,29.49
17/01/2016 10:25,28.99
17/01/2016 10:30,29.58
17/01/2016 10:35,29.62
17/01/2016 10:40,29.79
17/01/2016 10:45,29.34
17/01/2016 10:50,31.07
17/01/2016 10:55,30.68
17/01/2016 11:00,30.97
17/01/2016 11:05,31.14
17/01/2016 11:10,31.09
17/01/2016 11:15,31.28
17/01/2016 11:20,31.63
17/01/2016 11:25,31.57
17/01/2016 11:30,32.38
17/01/2016 11:35,31.81
17/01/2016 11:40,31.14
17/01/2016 11:45,31.67
17/01/2016 11:50,31.36
17/01/2016 11:55,31.97
17/01/2016 12:00,32.23
17/01/2016 12:05,32.26
17/01/2016 12:10,32.33
17/01/2016 12:15,31.9
17/01/2016 12:20,32.42
17/01/2016 12:25,32.7
17/01/2016 12:30,32.17
17/01/2016 12:35,32.85
17/01/2016 12:40,33.12
17/01/2016 12:45,31.97
17/01/2016 12:50,32.25
17/01/2016 12:55,32.67
17/01/2016 13:00,33.1
17/01/2016 13:05,32.01
17/01/2016 13:10,31.97
17/01/2016 13:15,32.26
17/01/2016 13:20,32.64
17/01/2016 13:25,33.09
17/01/2016 13:30,33.32
17/01/2016 13:35,33.17
17/01/2016 13:40,33.67
17/01/2016 13:45,34.05
17/01/2016 13:50,32.95
17/01/2016 13:55,32.79
17/01/2016 14:00,33.45
17/01/2016 14:05,34.34
17/01/2016 14:10,33.45
17/01/2016 14:15,32.95
17/01/2016 14:20,33.2
17/01/2016 14:25,33.48
17/01/2016 14:30,33.11
17/01/2016 14:35,34.1
17/01/2016 14:40,34.28
17/01/2016 14:45,33.56
17/01/2016 14:50,33.97
17/01/2016 14:55,33.99
17/01/2016 15:00,33.81
17/01/2016 15:05,33.6
17/01/2016 15:10,34.52
17/01/2016 15:15,33.16
17/01/2016 15:20,34
17/01/2016 15:25,34.04
17/01/2016 15:30,34.25
17/01/2016 15:35,34.59
17/01/2016 15:40,31.87
17/01/2016 15:45,32.03
17/01/2016 15:50,32.42
17/01/2016 15:55,32.37
17/01/2016 16:00,31.78
17/01/2016 16:05,32.14
17/01/2016 16:10,32.17
17/01/2016 16:15,31.86
17/01/2016 16:45,32.21
17/01/2016 16:50,31.76
17/01/2016 16:55,31.82
17/01/2016 17:50,30.82
17/01/2016 17:55,30.02
17/01/2016 18:00,30.04
17/01/2016 18:40,28.83
17/01/2016 18:45,28.62
17/01/2016 18:50,28.23
17/01/2016 18:55,27.99
17/01/2016 19:05,27.31
17/01/2016 19:10,26.79
17/01/2016 19:15,26.28
17/01/2016 19:20,25.81
17/01/2016 19:25,25.59
17/01/2016 19:30,25.13
17/01/2016 19:35,24.8
17/01/2016 19:40,24.6
17/01/2016 19:45,24.04
17/01/2016 19:50,23.93
17/01/2016 19:55,23.68
17/01/2016 20:00,23.27
17/01/2016 20:05,23.19
17/01/2016 20:10,22.95
17/01/2016 20:15,22.63
17/01/2016 20:20,22.38
17/01/2016 20:25,22.33
17/01/2016 20:30,22.16
17/01/2016 20:35,22.35
17/01/2016 20:40,21.97
17/01/2016 20:45,21.69
17/01/2016 20:50,21.97
17/01/2016 20:55,21.64
17/01/2016 21:05,21.59
17/01/2016 21:10,21.39
17/01/2016 21:15,21.15
17/01/2016 21:20,21.16
17/01/2016 21:25,20.82
17/01/2016 21:30,20.79
17/01/2016 21:35,20.77
17/01/2016 21:45,20.82
17/01/2016 21:50,20.61
17/01/2016 21:55,20.43
17/01/2016 22:00,20.44
17/01/2016 22:05,20.37
17/01/2016 22:10,20.26
17/01/2016 22:15,20.24
17/01/2016 22:20,20.04
17/01/2016 22:25,19.6
17/01/2016 22:35,19.47
17/01/2016 22:40,19.48
17/01/2016 22:45,19.87
17/01/2016 22:50,19.75
17/01/2016 22:55,19.69
17/01/2016 23:00,19.66
17/01/2016 23:05,19.58
17/01/2016 23:10,19.84
17/01/2016 23:15,19.7
17/01/2016 23:20,20.12
17/01/2016 23:25,20.09
17/01/2016 23:30,20
17/01/2016 23:35,19.77
17/01/2016 23:40,19.49
17/01/2016 23:45,19.39
17/01/2016 23:50,18.73
17/01/2016 23:55,18.32
18/01/2016 0:00,18.05
18/01/2016 0:05,18.06
18/01/2016 0:10,17.69
18/01/2016 0:15,17.41
18/01/2016 0:20,17.11
18/01/2016 0:25,16.93
18/01/2016 0:30,16.62
18/01/2016 0:35,16.69
18/01/2016 0:40,17.1
18/01/2016 0:45,17.22
18/01/2016 0:50,17.04
18/01/2016 0:55,16.93
18/01/2016 1:00,17.35
18/01/2016 1:05,17.89
18/01/2016 1:10,18
18/01/2016 1:15,18.05
18/01/2016 1:20,18.36
18/01/2016 1:25,18.62
18/01/2016 1:30,18.92
18/01/2016 1:35,19.19
18/01/2016 1:40,19.3
18/01/2016 1:45,19.33
18/01/2016 1:50,19.25
18/01/2016 1:55,19.19
18/01/2016 2:00,19.1
18/01/2016 2:05,18.75
18/01/2016 2:10,18.28
18/01/2016 2:15,18.01
18/01/2016 2:20,17.52
18/01/2016 2:25,17.08
18/01/2016 2:30,16.84
18/01/2016 2:35,16.77
18/01/2016 2:40,16.49
18/01/2016 2:45,16.22
18/01/2016 2:50,16.36
18/01/2016 2:55,16.47
18/01/2016 3:00,16.24
18/01/2016 3:05,16.4
18/01/2016 3:10,16.01
18/01/2016 3:15,15.96
18/01/2016 3:20,15.74
18/01/2016 3:25,15.59
18/01/2016 3:30,15.5
18/01/2016 3:35,15.43
18/01/2016 3:40,15.65
18/01/2016 3:45,15.89
18/01/2016 3:50,15.94
18/01/2016 3:55,16.16
18/01/2016 4:00,16.18
18/01/2016 4:05,16.53
18/01/2016 4:10,16.36
18/01/2016 4:15,16.3
18/01/2016 4:20,16.32
18/01/2016 4:25,16.19
18/01/2016 4:30,16.06
18/01/2016 4:35,15.77
18/01/2016 4:40,15.53
18/01/2016 4:45,15.38
18/01/2016 4:50,15.26
18/01/2016 4:55,15.32
18/01/2016 5:00,15.2
18/01/2016 5:05,15.09
18/01/2016 5:10,14.86
18/01/2016 5:15,14.92
18/01/2016 5:20,15.15
18/01/2016 5:25,15.27
18/01/2016 5:30,15.4
18/01/2016 5:35,15.48
18/01/2016 5:40,15.47
18/01/2016 5:45,15.09
18/01/2016 5:50,14.9
18/01/2016 5:55,14.82
18/01/2016 6:00,14.71
18/01/2016 6:05,14.45
18/01/2016 6:10,14.27
18/01/2016 6:15,14.21
18/01/2016 6:20,14.22
18/01/2016 6:25,14.39
18/01/2016 6:30,14.43
18/01/2016 6:35,14.77
18/01/2016 6:40,15.15
18/01/2016 6:45,16.12
18/01/2016 6:50,16.92
18/01/2016 6:55,17.65
18/01/2016 7:00,18.46
18/01/2016 7:05,18.34
18/01/2016 7:10,17.77
18/01/2016 7:15,18.05
18/01/2016 7:20,17.73
18/01/2016 7:25,18.63
18/01/2016 7:30,20.1
18/01/2016 7:35,19.76
18/01/2016 7:40,20.59
18/01/2016 7:45,20.94
18/01/2016 7:50,21.48
18/01/2016 7:55,21.63
18/01/2016 8:00,22.07
18/01/2016 8:05,22.19
18/01/2016 8:10,22.44
18/01/2016 8:15,22.74
18/01/2016 8:20,22.71
18/01/2016 8:25,23.38
18/01/2016 8:30,23.5
18/01/2016 8:35,23.78
18/01/2016 8:40,23.95
18/01/2016 8:45,25.01
18/01/2016 8:50,25.03
18/01/2016 8:55,25.34
18/01/2016 9:00,24.9
18/01/2016 9:05,25.87
18/01/2016 9:10,26.5
18/01/2016 9:15,25.93
18/01/2016 9:20,26.58
18/01/2016 9:25,26.16
18/01/2016 9:30,27.01
18/01/2016 9:35,27.4
18/01/2016 9:40,27.27
18/01/2016 9:45,27.27
18/01/2016 9:50,27.66
18/01/2016 9:55,27.99
18/01/2016 10:00,28.03
18/01/2016 10:05,28.45
18/01/2016 10:10,29.18
18/01/2016 10:15,28.74
18/01/2016 10:20,29.37
18/01/2016 10:25,29.57
18/01/2016 10:30,29.23
18/01/2016 10:35,29.31
18/01/2016 10:40,29.98
18/01/2016 10:45,29.61
18/01/2016 10:50,29.75
18/01/2016 10:55,30.46
18/01/2016 11:00,31.11
18/01/2016 11:05,31.03
18/01/2016 11:10,31.68
18/01/2016 11:15,31.27
18/01/2016 11:20,32.21
18/01/2016 11:25,32.27
18/01/2016 11:30,31.75
18/01/2016 11:35,31.66
18/01/2016 11:40,31.74
18/01/2016 11:45,32.25
18/01/2016 11:50,32.27
18/01/2016 11:55,33.47
18/01/2016 12:00,28.29
18/01/2016 12:05,27.18
18/01/2016 12:10,33.09
18/01/2016 12:15,34.53
18/01/2016 12:20,33.47
18/01/2016 12:25,27.49
18/01/2016 12:35,28.74
18/01/2016 12:40,34.05
18/01/2016 12:45,35.31
18/01/2016 12:50,28.52
18/01/2016 12:55,27.87
18/01/2016 13:00,27.77
18/01/2016 13:05,31
18/01/2016 13:10,34.03
18/01/2016 13:15,35.03
18/01/2016 13:20,33.12
18/01/2016 13:25,33.12
18/01/2016 13:30,35.54
18/01/2016 13:35,35.95
18/01/2016 13:40,31.87
18/01/2016 13:45,34.59
18/01/2016 13:50,35.11
18/01/2016 13:55,35.81
18/01/2016 14:00,31.4
18/01/2016 14:05,28.63
18/01/2016 14:10,28.31
18/01/2016 14:15,27.52
18/01/2016 14:20,27.35
18/01/2016 14:25,27.89
18/01/2016 14:30,33.46
18/01/2016 14:35,34.44
18/01/2016 14:40,34.52
18/01/2016 14:50,35.8
18/01/2016 14:55,31.86
18/01/2016 15:00,35.33
18/01/2016 15:05,34.27
18/01/2016 15:10,34.95
18/01/2016 19:25,26.87
18/01/2016 19:30,26.46
18/01/2016 19:35,25.16
18/01/2016 19:40,25.41
18/01/2016 19:45,25.03
18/01/2016 19:50,24.49
18/01/2016 19:55,23.91
18/01/2016 20:00,23.79
18/01/2016 20:05,23.39
18/01/2016 20:10,22.85
18/01/2016 20:15,22.66
18/01/2016 20:20,22.38
18/01/2016 20:25,22.09
18/01/2016 20:30,21.81
18/01/2016 20:35,21.85
18/01/2016 20:40,21.52
18/01/2016 20:45,21.16
18/01/2016 20:50,21.2
18/01/2016 20:55,21.1
18/01/2016 21:05,20.67
18/01/2016 21:10,20.56
18/01/2016 21:15,20.26
18/01/2016 21:20,20.21
18/01/2016 21:25,20.16
18/01/2016 21:30,20.09
18/01/2016 21:35,20.05
18/01/2016 21:40,19.94
18/01/2016 21:45,19.82
18/01/2016 21:50,19.66
18/01/2016 21:55,19.45
18/01/2016 22:00,19.47
18/01/2016 22:05,19.43
18/01/2016 22:10,19.18
18/01/2016 22:15,19.07
18/01/2016 22:20,18.97
18/01/2016 22:25,18.8
18/01/2016 22:30,18.7
18/01/2016 22:35,18.65
18/01/2016 22:40,18.72
18/01/2016 22:45,18.53
18/01/2016 22:50,18.42
18/01/2016 22:55,18.47
18/01/2016 23:00,18.47
18/01/2016 23:05,18.2
18/01/2016 23:10,18.1
18/01/2016 23:15,17.92
18/01/2016 23:20,17.84
18/01/2016 23:25,17.75
18/01/2016 23:30,17.64
18/01/2016 23:35,17.47
18/01/2016 23:40,17.32
18/01/2016 23:45,17.19
18/01/2016 23:50,17.14
18/01/2016 23:55,17.13
19/01/2016 0:00,17.13
19/01/2016 0:05,16.99
19/01/2016 0:10,16.88
19/01/2016 0:15,16.67
19/01/2016 0:20,16.78
19/01/2016 0:25,16.73
19/01/2016 0:30,16.74
19/01/2016 0:35,16.64
19/01/2016 0:40,16.65
19/01/2016 0:45,16.55
19/01/2016 0:50,16.45
19/01/2016 0:55,16.52
19/01/2016 1:00,16.42
19/01/2016 1:05,16.43
19/01/2016 1:10,16.38
19/01/2016 1:15,16.14
19/01/2016 1:20,16.15
19/01/2016 1:25,16.07
19/01/2016 1:30,15.99
19/01/2016 1:35,16.13
19/01/2016 1:40,16.1
19/01/2016 1:45,16.26
19/01/2016 1:50,16.35
19/01/2016 1:55,16.4
19/01/2016 2:00,16.31
19/01/2016 2:05,16.39
19/01/2016 2:10,16.36
19/01/2016 2:15,16.54
19/01/2016 2:20,16.56
19/01/2016 2:25,16.53
19/01/2016 2:30,16.36
19/01/2016 2:35,16.27
19/01/2016 2:40,16.94
19/01/2016 2:45,16.64
19/01/2016 2:50,16.33
19/01/2016 2:55,16.11
19/01/2016 3:00,16.02
19/01/2016 3:05,15.85
19/01/2016 3:10,15.83
19/01/2016 3:15,15.62
19/01/2016 3:20,15.39
19/01/2016 3:25,15.36
19/01/2016 3:30,15.45
19/01/2016 3:35,15.58
19/01/2016 3:40,15.77
19/01/2016 3:45,15.83
19/01/2016 3:50,15.71
19/01/2016 3:55,15.8
19/01/2016 4:00,15.62
19/01/2016 4:05,15.56
19/01/2016 4:10,15.49
19/01/2016 4:15,15.57
19/01/2016 4:20,15.75
19/01/2016 4:25,15.76
19/01/2016 4:30,15.75
19/01/2016 4:35,15.57
19/01/2016 4:40,15.58
19/01/2016 4:45,15.98
19/01/2016 4:50,16.66
19/01/2016 4:55,17.24
19/01/2016 5:00,17.38
19/01/2016 5:05,17.25
19/01/2016 5:10,17.8
19/01/2016 5:15,18.02
19/01/2016 5:20,17.91
19/01/2016 5:25,17.84
19/01/2016 5:30,17.9
19/01/2016 5:35,17.96
19/01/2016 5:40,18.22
19/01/2016 5:45,17.99
19/01/2016 5:50,18.24
19/01/2016 5:55,18.21
19/01/2016 6:00,18
19/01/2016 6:05,18.19
19/01/2016 6:10,18.14
19/01/2016 6:15,18.16
19/01/2016 6:20,18.06
19/01/2016 6:25,18.25
19/01/2016 6:30,18.04
19/01/2016 6:35,18.02
19/01/2016 6:40,18.36
19/01/2016 6:45,18.54
19/01/2016 6:50,18.87
19/01/2016 6:55,19.1
19/01/2016 7:00,19.46
19/01/2016 7:05,19.82
19/01/2016 7:10,20.24
19/01/2016 7:15,20.59
19/01/2016 7:20,20.9
19/01/2016 7:25,21.21
19/01/2016 7:30,21.49
19/01/2016 7:35,21.74
19/01/2016 7:40,22.07
19/01/2016 7:45,22.37
19/01/2016 7:50,22.82
19/01/2016 7:55,23.25
19/01/2016 8:00,23.24
19/01/2016 8:05,23.75
19/01/2016 8:10,24.72
19/01/2016 8:20,26.07
19/01/2016 8:25,26.85
19/01/2016 8:30,27.21
19/01/2016 8:35,27.42
19/01/2016 8:40,28.24
19/01/2016 8:45,28.31
19/01/2016 8:50,28.74
19/01/2016 8:55,29.44
19/01/2016 9:00,29.72
19/01/2016 9:05,30.07
19/01/2016 9:10,30.78
19/01/2016 9:15,31.3
19/01/2016 9:20,31.71
19/01/2016 9:25,32.17
19/01/2016 9:30,32.17
19/01/2016 9:35,32.5
19/01/2016 9:40,32.97
19/01/2016 9:45,32.92
19/01/2016 9:50,32.73
19/01/2016 9:55,32.67
19/01/2016 10:00,33.25
19/01/2016 10:05,33.88
19/01/2016 10:10,34.96
19/01/2016 10:15,35.54
19/01/2016 10:20,36.41
19/01/2016 10:25,37.3
19/01/2016 10:30,37.63
19/01/2016 10:35,37.94
19/01/2016 10:40,38.5
19/01/2016 10:45,38.45
19/01/2016 10:50,39.06
19/01/2016 10:55,40.07
19/01/2016 11:00,40.39
19/01/2016 11:05,40.45
19/01/2016 11:10,40.93
19/01/2016 11:15,41.94
19/01/2016 11:20,41.92
19/01/2016 11:25,42.44
19/01/2016 11:30,42.13
19/01/2016 11:35,43.01
19/01/2016 11:40,43.58
19/01/2016 11:45,43.41
19/01/2016 11:50,43.91
19/01/2016 11:55,43.88
19/01/2016 12:00,44.46
19/01/2016 12:05,44.31
19/01/2016 12:10,45.37
19/01/2016 12:15,44.84
19/01/2016 12:20,45.1
19/01/2016 12:25,45.65
19/01/2016 12:30,47.65
19/01/2016 12:35,47.5
19/01/2016 12:40,41.6
19/01/2016 12:45,42.42
19/01/2016 12:50,47.3
19/01/2016 12:55,48.07
19/01/2016 13:00,39.61
19/01/2016 13:05,42.56
19/01/2016 13:10,39.56
19/01/2016 13:15,46.71
19/01/2016 13:20,48.32
19/01/2016 13:25,49.04
19/01/2016 13:30,49.98
19/01/2016 13:35,50.12
19/01/2016 13:40,50.94
19/01/2016 13:50,50.91
19/01/2016 13:55,51.99
19/01/2016 14:00,52.22
19/01/2016 14:05,42.69
19/01/2016 14:10,38.18
19/01/2016 14:15,36.5
19/01/2016 14:20,37.52
19/01/2016 14:25,43.22
19/01/2016 14:30,36.15
19/01/2016 14:35,39.14
19/01/2016 14:40,46.45
19/01/2016 14:45,48.27
19/01/2016 14:50,49.57
19/01/2016 14:55,50.14
19/01/2016 15:00,51.02
19/01/2016 15:05,51.32
19/01/2016 15:10,50.84
19/01/2016 15:15,50.26
19/01/2016 15:20,50.86
19/01/2016 15:25,43.78
19/01/2016 15:30,48.16
19/01/2016 15:35,49.74
19/01/2016 15:40,50.31
19/01/2016 15:50,50.61
19/01/2016 15:55,50.41
19/01/2016 16:00,50.04
19/01/2016 16:05,50.74
19/01/2016 16:10,47.78
19/01/2016 16:40,48.29
19/01/2016 16:45,48.49
19/01/2016 16:50,48.63
19/01/2016 17:05,47.02
19/01/2016 17:10,47.33
19/01/2016 18:30,41.27
19/01/2016 18:35,40.66
19/01/2016 18:40,40.09
19/01/2016 18:45,39
19/01/2016 18:50,38.02
19/01/2016 18:55,36.21
19/01/2016 19:00,34.09
19/01/2016 19:05,33.1
19/01/2016 19:10,32.18
19/01/2016 19:15,32.12
19/01/2016 19:20,31.62
19/01/2016 19:25,30.17
19/01/2016 19:30,29.2
19/01/2016 19:35,28.44
19/01/2016 19:40,27.97
19/01/2016 19:45,27.32
19/01/2016 19:50,27.09
19/01/2016 19:55,26.66
19/01/2016 20:00,26.16
19/01/2016 20:05,25.85
19/01/2016 20:10,25.64
19/01/2016 20:15,25.35
19/01/2016 20:20,25.09
19/01/2016 20:25,24.89
19/01/2016 20:30,24.6
19/01/2016 20:35,24.45
19/01/2016 20:40,24.27
19/01/2016 20:45,24.02
19/01/2016 20:50,23.74
19/01/2016 20:55,23.46
19/01/2016 21:00,23.27
19/01/2016 21:05,23.14
19/01/2016 21:10,23.02
19/01/2016 21:15,23
19/01/2016 21:20,22.91
19/01/2016 21:25,22.81
19/01/2016 21:30,22.63
19/01/2016 21:35,22.41
19/01/2016 21:40,22.35
19/01/2016 21:45,22.27
19/01/2016 21:50,22.25
19/01/2016 21:55,22.12
19/01/2016 22:00,22.05
19/01/2016 22:05,21.89
19/01/2016 22:10,21.79
19/01/2016 22:15,21.57
19/01/2016 22:20,21.47
19/01/2016 22:25,21.33
19/01/2016 22:35,20.96
19/01/2016 22:40,20.86
19/01/2016 22:45,20.67
19/01/2016 22:50,20.55
19/01/2016 22:55,20.49
19/01/2016 23:00,20.53
19/01/2016 23:05,20.46
19/01/2016 23:10,20.34
19/01/2016 23:20,20.12
19/01/2016 23:25,20.12
19/01/2016 23:30,20.01
19/01/2016 23:35,19.75
19/01/2016 23:40,20.01
19/01/2016 23:45,20.17
19/01/2016 23:50,20.05
19/01/2016 23:55,19.73
20/01/2016 0:00,19.46
20/01/2016 0:05,19.28
20/01/2016 0:10,19.29
20/01/2016 0:20,19.19
20/01/2016 0:25,19.19
20/01/2016 0:35,18.97
20/01/2016 0:40,18.93
20/01/2016 0:45,18.85
20/01/2016 0:50,18.85
20/01/2016 0:55,18.78
20/01/2016 1:00,17.94
20/01/2016 1:05,18.02
20/01/2016 1:10,18.63
20/01/2016 1:15,18.68
20/01/2016 1:20,18.84
20/01/2016 1:25,18.74
20/01/2016 1:30,18.61
20/01/2016 1:35,18.54
20/01/2016 1:40,18.66
20/01/2016 1:45,18.61
20/01/2016 1:50,18.13
20/01/2016 1:55,17.87
20/01/2016 2:00,17.59
20/01/2016 2:05,17.7
20/01/2016 2:10,17.45
20/01/2016 2:15,17.27
20/01/2016 2:20,17.26
20/01/2016 2:25,17.2
20/01/2016 2:30,17.17
20/01/2016 2:35,17.09
20/01/2016 2:40,17.06
20/01/2016 2:45,16.94
20/01/2016 2:50,16.98
20/01/2016 2:55,16.8
20/01/2016 3:00,16.71
20/01/2016 3:05,16.65
20/01/2016 3:10,16.65
20/01/2016 3:15,16.49
20/01/2016 3:20,16.44
20/01/2016 3:25,16.37
20/01/2016 3:30,16.33
20/01/2016 3:35,16.3
20/01/2016 3:40,16.29
20/01/2016 3:45,16.24
20/01/2016 3:50,16.22
20/01/2016 3:55,16.17
20/01/2016 4:00,16.16
20/01/2016 4:05,16.1
20/01/2016 4:10,16.13
20/01/2016 4:15,16.05
20/01/2016 4:20,15.86
20/01/2016 4:25,15.71
20/01/2016 4:30,15.7
20/01/2016 4:35,15.61
20/01/2016 4:40,15.66
20/01/2016 4:45,15.51
20/01/2016 4:50,15.47
20/01/2016 4:55,15.38
20/01/2016 5:00,15.4
20/01/2016 5:05,15.41
20/01/2016 5:10,15.58
20/01/2016 5:15,15.81
20/01/2016 5:20,16.9
20/01/2016 5:25,17.33
20/01/2016 5:30,17.66
20/01/2016 5:35,18.01
20/01/2016 5:40,18.18
20/01/2016 5:45,18.48
20/01/2016 5:50,18.59
20/01/2016 5:55,18.76
20/01/2016 6:00,18.94
20/01/2016 6:05,18.78
20/01/2016 6:10,19.03
20/01/2016 6:15,19.05
20/01/2016 6:20,19.16
20/01/2016 6:25,19.17
20/01/2016 6:30,19.3
20/01/2016 6:35,19.32
20/01/2016 6:40,19.5
20/01/2016 6:45,19.81
20/01/2016 6:50,20.11
20/01/2016 6:55,20.36
20/01/2016 7:00,20.72
20/01/2016 7:05,21.21
20/01/2016 7:10,21.66
20/01/2016 7:15,22.07
20/01/2016 7:20,22.6
20/01/2016 7:25,23.13
20/01/2016 7:30,23.68
20/01/2016 7:35,24.14
20/01/2016 7:40,24.7
20/01/2016 7:45,25.09
20/01/2016 7:50,25.5
20/01/2016 7:55,26.15
20/01/2016 8:00,26.48
20/01/2016 8:05,27.02
20/01/2016 8:10,27.69
20/01/2016 8:15,28.12
20/01/2016 8:20,28.7
20/01/2016 8:25,29.16
20/01/2016 8:30,29.69
20/01/2016 8:35,30.28
20/01/2016 8:40,30.92
20/01/2016 8:45,31.4
20/01/2016 8:50,31.89
20/01/2016 8:55,32.61
20/01/2016 9:00,33.14
20/01/2016 9:05,33.65
20/01/2016 9:10,34.03
20/01/2016 9:15,34.63
20/01/2016 9:20,35.49
20/01/2016 9:25,35.87
20/01/2016 9:30,36.27
20/01/2016 9:35,36.61
20/01/2016 9:40,37.15
20/01/2016 9:45,37.27
20/01/2016 9:50,37.35
20/01/2016 9:55,36.53
20/01/2016 10:00,36.49
20/01/2016 10:05,37.6
20/01/2016 10:10,38.67
20/01/2016 10:15,39.63
20/01/2016 10:20,40.2
20/01/2016 10:25,40.65
20/01/2016 10:30,41.57
20/01/2016 10:35,42.48
20/01/2016 10:40,42.71
20/01/2016 10:45,43.61
20/01/2016 10:50,43.4
20/01/2016 10:55,44.58
20/01/2016 11:00,44.97
20/01/2016 11:05,45.29
20/01/2016 11:10,45.54
